novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context,assigned_annotator,data_type
Song of Solomon (1977),Pilate,85469,85475,character_reference,0.7,Pilate,"ine be ready?"" he asked. ""This batch? Few weeks,"" Pilate said. ""You gonna let us have some?"" Guitar smiled",annotator_1,unique
Beloved (1987),Paul,133014,133018,character_reference,0.85,Paul,"n, then he is also and certainly dead now. And if Paul D saw him and could not save or comfort him becau",annotator_1,unique
Song of Solomon (1977),Lot,202364,202367,character_reference,0.7,Lot,"s you don't know nothin about, boy. You'll learn. Lot of strange things. Strange stuff goin on right in",annotator_1,overlap
Song of Solomon (1977),Pilate,456365,456371,character_reference,0.85,Pilate,"h the woman who had helped deliver his father and Pilate; who had risked her job, her life, maybe, to hide",annotator_1,unique
Paradise (1998),Zechariah,361984,361993,thematic_reference,0.9,Zechariah,rse Bible and what the heavy ink blot hid next to Zechariah's name in the Morgan Bible. Her father told her s,annotator_1,overlap
Tar Baby (1981),job,289123,289126,thematic_reference,0.9,Job,"he thought she had better go to New York, do this job, and then return to 159 Paris and Ryk. The idea o",annotator_1,overlap
Beloved (1987),job,115961,115964,thematic_reference,0.9,Job,"ack in rice and I sucked from another woman whose job it was. So to answer you, no. I reckon not. She n",annotator_1,overlap
Sula (1973),lot,251749,251752,character_reference,0.7,Lot,e same nine that had been in the other one. But a lot of white ones. White people didn't fret about put,annotator_1,overlap
Paradise (1998),Peter,215595,215600,character_reference,0.85,Peter,". When a fifth street was needed it was named St. Peter. Later on, as Ruby grew, streets were laid on the",annotator_1,overlap
Song of Solomon (1977),Jesus,547891,547896,character_reference,0.85,Jesus,d after he died that's all he ever said-her name. Jesus! Here he was walking around in the middle of the,annotator_1,unique
Song of Solomon (1977),Hagar,168127,168132,character_reference,0.85,Hagar,"im to visit the wine house and, hope- fully, find Hagar there. He was free to drop in anytime and after s",annotator_1,overlap
Song of Solomon (1977),Hagar,231306,231311,character_reference,0.85,Hagar,"s right there, looking at him through the window. Hagar. Killing, ice-pick-wielding Hagar, who, shortly a",annotator_1,overlap
Paradise (1998),lot,392824,392827,character_reference,0.7,Lot,ow. Here is the money order. I am going to have a lot of trouble keeping my heart quiet. Until you all,annotator_1,overlap
Song of Solomon (1977),Pilate,269329,269335,character_reference,0.7,Pilate,"across the street from it, the hotel/ whorehouse. Pilate chose the laundry and walked in, saying to the th",annotator_1,overlap
The Bluest Eye (1970),lot,165032,165035,character_reference,0.7,Lot,"ame room with the toilet. Them pictures gave me a lot of pleasure, but it 1 made coming home bard, and",annotator_1,overlap
Song of Solomon (1977),lot,330308,330311,character_reference,0.7,Lot,"ng easily over the double pipes that bordered the lot and began to circle the bird at a distance, holdi",annotator_1,overlap
Song of Solomon (1977),Israel,208988,208994,character_reference,0.7,Israel,"s?"" ""Oh, Jesus."" ""He's a Northerner too. Lived in Israel, but a Northerner in His heart. His bleeding hear",annotator_1,overlap
Beloved (1987),Paul,399919,399923,character_reference,0.85,Paul,him and Beloved. Ma'am could stay or go off with Paul D if she wanted to. Unless Daddy wanted her himse,annotator_1,unique
A Mercy (2008),Jacob,37258,37263,character_reference,0.85,Jacob,"certain kinds of restraint."" Too subtle? wondered Jacob. Not at all, apparently, for D'Ortega's hand move",annotator_1,unique
Beloved (1987),Paul,413962,413966,character_reference,0.85,Paul,"d be hung. And a oil lamp in a cellar was sad, so Paul D sat on the porch steps and got additional warmt",annotator_1,overlap
Paradise (1998),mark,519486,519490,thematic_reference,0.9,Mark,"er to slice her inner thigh, she chose instead to mark the open body lying on the cellar floor. They spo",annotator_1,unique
Song of Solomon (1977),Hagar,232231,232236,character_reference,0.85,Hagar,"regularly as the new moon searched for the tide, Hagar looked for a weapon and then slipped out of her h",annotator_1,unique
Beloved (1987),Paul,417906,417910,character_reference,0.85,Paul,was on them-except for the corrections. For years Paul D believed schoolteacher broke into children what,annotator_1,overlap
Song of Solomon (1977),Ruth,219632,219636,thematic_reference,0.9,Ruth,"her way to some modest but respectable work. When Ruth turned the corner, Milkman waited a minute and st",annotator_1,overlap
Paradise (1998),Esther,154334,154340,thematic_reference,0.9,Esther,"! And you weren't here, either, at the beginning! Esther was!"" Arnold Fleetwood's right hand shook with wa",annotator_1,overlap
Song of Solomon (1977),Pilate,615299,615305,character_reference,0.7,Pilate,"ing his wrists, he laughed. ""Pilate!"" he called. ""Pilate! That's not what he meant. Pilate! He didn't mean",annotator_1,overlap
Paradise (1998),Noah,574966,574970,character_reference,0.85,Noah,"children, died, people assumed the rest of them, Noah, Esther and Ming, would quickly follow. The first",annotator_1,overlap
Tar Baby (1981),Gideon,545244,545250,character_reference,0.7,Gideon,"n it and revolted by the sibility of being freed. Gideon interrupted his questions. ""What will you do?"" po",annotator_1,overlap
Song of Solomon (1977),Pilate,52792,52798,character_reference,0.7,Pilate,"es. The girl, Hagar, was braiding her hair, while Pilate, whose face he could not see because her back was",annotator_1,overlap
Paradise (1998),Mary,430890,430894,character_reference,0.85,Mary,orgiveness condemned her soul. But to die without Mary Magna's fouled it per omnia saecula saeculorum. S,annotator_1,overlap
The Bluest Eye (1970),Jesus,54123,54128,character_reference,0.85,Jesus,"d stopped drinking, she would never have forgiven Jesus. She needed Cholly's sins desperately. The lower",annotator_1,overlap
Song of Solomon (1977),Hagar,573504,573509,character_reference,0.7,Hagar,and pressed in the catch. The lid sprang open and Hagar saw a tiny part of her face reflected in the mirr,annotator_1,overlap
Sula (1973),hope,201132,201136,thematic_reference,0.8,Hope,ll below. She put her head under his chin with no hope in the world of keeping anything at all at bay. I,annotator_1,unique
Beloved (1987),Paul,301791,301795,character_reference,0.85,Paul,"urse the saw. ""You forgetting I knew her before,"" Paul D was saying. ""Back in Kentucky. When she was a g",annotator_1,overlap
Paradise (1998),faith,474599,474604,thematic_reference,0.8,Faith,"eed more."" ""Never,"" said Consolata. “In my faith, faith is all I need.” ""You need what we all need: earth",annotator_1,overlap
Song of Solomon (1977),Ruth,257302,257306,thematic_reference,0.9,Ruth,o the mannered dignity that was habitual for her. Ruth pressed her hands together in her lap to stop the,annotator_1,unique
Song of Solomon (1977),Solomon,487905,487912,character_reference,0.85,Solomon,"ered to their victims? ""The drink abuse you?"" Mr. Solomon was looking at him. ""Sweet soda water don't agree",annotator_1,overlap
Song of Solomon (1977),Hagar,579854,579859,character_reference,0.85,Hagar,ulence. In luxe. In love. It was five-thirty when Hagar left the store with two shop- ping bags full of s,annotator_1,overlap
The Bluest Eye (1970),Salvation,235412,235421,thematic_reference,0.8,Salvation,"a rooming house he once lived in, a quilt from a Salvation Army store counter. It was as though his disdain",annotator_1,unique
Paradise (1998),mark,277046,277050,thematic_reference,0.9,Mark,"nor was the parallel or the triangle. It was this mark, this, that lay underneath every other. This mark",annotator_1,overlap
Song of Solomon (1977),Hagar,239895,239900,character_reference,0.7,Hagar,"once in her life-a very long time ago. ""Hagar?"" ""Hagar. Shore Hagar."" ""Does Pilate know?"" ""Course she do",annotator_1,unique
Sula (1973),Paul,250058,250062,character_reference,0.85,Paul,"fifteen years old. Jesus, they were fine. L. P., Paul Freeman and his brother Jake, Mrs. Scott's twins-",annotator_1,overlap
Song of Solomon (1977),Solomon,566618,566625,character_reference,0.85,Solomon,"des, he had to get his watch back. He ran back to Solomon's store and caught a glimpse of him- self in the",annotator_1,unique
Tar Baby (1981),Gideon,293274,293280,character_reference,0.85,Gideon,"yesterday?"" It bothered him that everybody called Gideon Yardman, as though he had not been mothered. ""Yes",annotator_1,overlap
Beloved (1987),Paul,187846,187850,character_reference,0.85,Paul,"from the ambition welling in her now: she wanted Paul D. No matter what he told and knew, she wanted hi",annotator_1,overlap
Paradise (1998),Mary,480757,480761,character_reference,0.85,Mary,"e woman she loved, she knew it was anathema, that Mary Magna would have recoiled in disgust and fury kno",annotator_1,overlap
Song of Solomon (1977),hope,409577,409581,thematic_reference,0.8,Hope,"w."" Milkman turned around and sat on the sill. ""I hope it is a rainbow, and nobody has run off with the",annotator_1,overlap
Song of Solomon (1977),Solomon,489242,489249,character_reference,0.85,Solomon,"t for some light-skinned red-headed men (like Mr. Solomon), the men looked very much like the women. Visito",annotator_1,overlap
The Bluest Eye (1970),Mary,66170,66174,character_reference,0.85,Mary,"t which, in her view, at any rate, identifies the Mary Janes. He cannot see her view— the angle of his v",annotator_1,overlap
Paradise (1998),Mary,474194,474198,character_reference,0.85,Mary,"ything that helps, helps. But be very care- ful."" Mary Magna lowered her voice. ""I think she practices.""",annotator_1,overlap
Beloved (1987),Paul,84298,84302,character_reference,0.85,Paul,"ld have to do it. ""I didn't train her like that."" Paul D stroked the rim of the cup. ""And I'm as surpris",annotator_1,unique
Beloved (1987),Paul,445460,445464,character_reference,0.85,Paul,"ething funny about her. Talks funny. Acts funny."" Paul D dug his fingers underneath his cap and rubbed t",annotator_1,unique
Beloved (1987),Paul,249916,249920,character_reference,0.85,Paul,"th nothing on."" And stepping away and in front of Paul D, Sethe took the shawl and wrapped it around Bel",annotator_1,overlap
Song of Solomon (1977),Pilate,513989,513995,character_reference,0.7,Pilate,"Ridge country. He had come here to find traces of Pilate's jour- ney, to find relatives she might have vis",annotator_1,overlap
Song of Solomon (1977),Hagar,80439,80444,character_reference,0.85,Hagar,"p, knocking his chair backward, and trotted after Hagar. She was, it seemed to him, as pretty a girl as h",annotator_1,overlap
Song of Solomon (1977),Pilate,328627,328633,character_reference,0.85,Pilate,"women."" ""Women."" ""You're forgetting, Guitar, how Pilate got the gold in the first place. She waited in a",annotator_1,overlap
Beloved (1987),John,299998,300002,thematic_reference,0.9,John,"g while the riders asked questions. Not Ella, not John, not anybody ran down or to Bluestone Road, to sa",annotator_1,overlap
Sula (1973),grace,12351,12356,thematic_reference,0.8,Grace,"y of the headless soldier ran on, with energy and grace, ignoring altogether the drip and slide of brain",annotator_1,overlap
Beloved (1987),lot,92581,92584,character_reference,0.7,Lot,"le of themselves. So, although the carnival was a lot less than mediocre (which is why it agreed to a C",annotator_1,overlap
Tar Baby (1981),Gideon,532051,532057,character_reference,0.85,Gideon,"nce, glancing at the drivers of the taxis in case Gideon might be one. Three hours of walking and he was n",annotator_1,overlap
Tar Baby (1981),EVE,339720,339723,character_reference,0.7,Eve,er themselves had touched the ground. 6 CHRISTMAS EVE'S EVE and even the goddamn hydran- gea had bloome,annotator_1,overlap
Song of Solomon (1977),Magdalene,61964,61973,character_reference,0.85,Magdalene,"afford it. A whole lot. Take my word for it."" 35 Magdalene called Lena took a deep breath. ""Up ahead you cou",annotator_1,unique
Song of Solomon (1977),Magdalene,346429,346438,character_reference,0.85,Magdalene,credible to her. It had been assumed that she and Magdalene called Lena would marry well-but hopes for Corint,annotator_1,overlap
Tar Baby (1981),Gideon,186606,186612,character_reference,0.7,Gideon,"hungry man was on the grounds, or, as she said to Gideon, ""Somebody's starving to death round here."" And G",annotator_1,overlap
Tar Baby (1981),Gideon,539919,539925,character_reference,0.85,Gideon,"ss for him—to decide to go looking, and from what Gideon said it was a week ago that she was here; she mus",annotator_1,overlap
Song of Solomon (1977),Pilate,428083,428089,character_reference,0.7,Pilate,al box with a piece of paper bag folded up in it. Pilate's name was written on it. Circe didn't tell Daddy,annotator_1,overlap
Paradise (1998),Peter,382158,382163,character_reference,0.85,Peter,"amilies and asked Thomas and Peter Blackhorse for Peter's daughter, Fawn. And maybe his advanced age was",annotator_1,overlap
