novel_title,allusion_text,start_pos,end_pos,allusion_type,confidence,biblical_source,context,assigned_annotator,data_type
Tar Baby (1981),mark,423261,423265,thematic_reference,0.9,Mark,"e was saying it. “It's funny, but I would see the mark and hear him cry but somehow I didn't believe it",annotator_3,overlap
Song of Solomon (1977),Ruth,255246,255250,thematic_reference,0.9,Ruth,"gesture of frustration, but its awkwardness made Ruth know that there was something truly askew in this",annotator_3,overlap
Song of Solomon (1977),Hagar,573203,573208,character_reference,0.7,Hagar,"he mysteries of making jello, both red and green. Hagar didn't even look at it. One day Pilate sat down o",annotator_3,overlap
Song of Solomon (1977),lot,427476,427479,character_reference,0.7,Lot,"hey shot him. Upset a lot of people here, a whole lot of people. Scared 'em too. But didn't your daddy",annotator_3,unique
Song of Solomon (1977),Solomon,487905,487912,character_reference,0.85,Solomon,"ered to their victims? ""The drink abuse you?"" Mr. Solomon was looking at him. ""Sweet soda water don't agree",annotator_3,overlap
Beloved (1987),John,257004,257008,thematic_reference,0.9,John,at he had done for her and for the three children John and Ella delivered to her door one summer night.,annotator_3,overlap
Song of Solomon (1977),Ruth,55990,55994,thematic_reference,0.9,Ruth,"the back seat, away from the notice of Macon and Ruth, they slipped off their patent leather pumps, rol",annotator_3,overlap
Tar Baby (1981),Gideon,282903,282909,character_reference,0.7,Gideon,his voice too. He didn't want her chewed over by Gideon's stone-white teeth. Didn't want her in Gideon's,annotator_3,overlap
Beloved (1987),Paul,13159,13163,character_reference,0.85,Paul,"n. Talk to Denver while I cook you something.' """" Paul D tied his shoes together, hung them over his sho",annotator_3,overlap
Sula (1973),Jude,212736,212740,thematic_reference,0.9,Jude,"er job working as a chambermaid in the same hotel Jude had worked in. The tips were only fair, but the h",annotator_3,overlap
Song of Solomon (1977),Ruth,182368,182372,thematic_reference,0.9,Ruth,"in December of that year, during the time Winnie Ruth was at large, Southside people were convinced tha",annotator_3,overlap
Sula (1973),Paul,107154,107158,character_reference,0.85,Paul,"dying like flies. Stepping tall, ain't you? Uncle Paul gone bring me two bushels. Yeh. And they's a melo",annotator_3,unique
Song of Solomon (1977),Solomon,596777,596784,character_reference,0.85,Solomon,"Africa. The one around here who did was this same Solomon, or Shalimar-I never knew which was right. He had",annotator_3,overlap
Beloved (1987),mark,117007,117011,thematic_reference,0.9,Mark,"?"" ""I didn't understand it then. Not till I had a mark of my own."" ""What happened to her?"" ""Hung. By the",annotator_3,overlap
Song of Solomon (1977),Pilate,388993,388999,character_reference,0.7,Pilate,"r Guitar. Staggering up the stairs, he remembered Pilate's back as she got out of the Buick-not bent at al",annotator_3,overlap
Song of Solomon (1977),Pilate,88317,88323,character_reference,0.85,Pilate,and they hummed together in perfect harmony until Pilate took the lead: O Sugarman don't leave me here Cot,annotator_3,overlap
Sula (1973),Jude,266666,266670,thematic_reference,0.9,Jude,"that time, all that time, I thought I was missing Jude."" And the loss pressed down on her chest and came",annotator_3,unique
Beloved (1987),Paul,33118,33122,character_reference,0.85,Paul,room. The pulse of red light hadn't come back and Paul D had not trembled since 1856 and then for eighty,annotator_3,unique
Sula (1973),Jude,125747,125751,thematic_reference,0.9,Jude,"rls and a comfortable one among men. His name was Jude Greene, and with the pick of some eight or ten gi",annotator_3,overlap
Song of Solomon (1977),Pilate,574382,574388,character_reference,0.7,Pilate,"in. ""I look like a ground hog. Where's the comb?"" Pilate called Reba and together they flew through the ho",annotator_3,overlap
Sula (1973),Jesus,119423,119428,character_reference,0.85,Jesus,"ing, dancing toward them. They whispered, ""Jesus, Jesus,"" and to- gether hoisted up their tub of water in",annotator_3,unique
Beloved (1987),Paul,505880,505884,character_reference,0.85,Paul,"at his. ""But who would know that better than you, Paul D? I mean, you sure 'nough knew her."" He licked h",annotator_3,overlap
Song of Solomon (1977),Ruth,41310,41314,thematic_reference,0.9,Ruth,s the ecstasy that always seemed to be shining in Ruth's face when he bent to kiss her-an ecstasy he fel,annotator_3,overlap
Paradise (1998),Esther,154495,154501,thematic_reference,0.9,Esther,"said Misner. Now Fleet joined Deek in the aisle. ""Esther never made a mistake of that nature in her life.",annotator_3,overlap
Sula (1973),Jude,167783,167787,thematic_reference,0.9,Jude,"la was a roach. Later, when they saw how she took Jude, then ditched him for others, and heard how he bo",annotator_3,overlap
Beloved (1987),Paul,249632,249636,character_reference,0.7,Paul,"en they saw her close in. Beloved did not look at Paul D; her scrutiny was for Sethe. She had no coat, n",annotator_3,overlap
Song of Solomon (1977),Pilate,237022,237028,character_reference,0.7,Pilate,"ate's strap-to which she submitted with re- lief. Pilate beat her, Reba cried, and Hagar crouched. Until t",annotator_3,overlap
Song of Solomon (1977),Hagar,174724,174729,character_reference,0.7,Hagar,e was delighted with the performance and followed Hagar into the house to laugh and talk excitedly about,annotator_3,overlap
Song of Solomon (1977),Pilate,69119,69125,character_reference,0.7,Pilate,"he heartbeat of silence that followed his shouts, Pilate laughed. ""You all want a soft-boiled egg?"" she as",annotator_3,overlap
Paradise (1998),mark,277046,277050,thematic_reference,0.9,Mark,"nor was the parallel or the triangle. It was this mark, this, that lay underneath every other. This mark",annotator_3,overlap
Song of Solomon (1977),Pilate,240055,240061,character_reference,0.85,Pilate,"Ruth was relieved. For a moment she imagined that Pilate, who had brought her son to life in the first pla",annotator_3,overlap
Tar Baby (1981),Gideon,194245,194251,character_reference,0.85,Gideon,e and had craving for them akin to hysteria. When Gideon appeared in 1973 with twelve apples hidden in the,annotator_3,unique
Sula (1973),redemption,27728,27738,thematic_reference,0.8,Redemption,"go on with Shad and save the Lamb the trouble of redemption."" Easily, quietly, Suicide Day became a part of t",annotator_3,overlap
Beloved (1987),Paul,507030,507034,character_reference,0.85,Paul,"ed woman with fish for hair. As a matter of fact, Paul D doesn't care how It went or even why. He cares",annotator_3,unique
Beloved (1987),Jesus,117319,117324,character_reference,0.85,Jesus,"into stars and the smell infuriated them. ""Oh, my Jesus,"" she said and stood up so suddenly the comb she",annotator_3,overlap
Beloved (1987),ROMANS 9:25,1087,1098,direct_quote,0.95,Romans 9:25,"y people; and her beloved, which was not beloved. ROMANS 9:25 1 One I 1 1 1 -- 124 WAS SPITEFUL. Full of a baby",annotator_3,overlap
Paradise (1998),lot,222197,222200,character_reference,0.7,Lot,"They're just kids.” ""That fist painting scared a lot of people."" ""Why? It was a picture! You'd think s",annotator_3,overlap
Song of Solomon (1977),hope,581636,581640,thematic_reference,0.8,Hope,"you order fish from next door?"" ""All that hair. I hope she don't expect nothing fancy."" ""Call him up aga",annotator_3,overlap
Beloved (1987),Paul,293219,293223,character_reference,0.85,Paul,"e at the restaurant, might think it was hers, but Paul D knew better. Oh well, a little something around",annotator_3,overlap
Song of Solomon (1977),job,197930,197933,thematic_reference,0.9,Job,"? They excused them- selves for everything. Every job of work undone, every bill unpaid, every illness,",annotator_3,overlap
Paradise (1998),Zechariah,377709,377718,thematic_reference,0.9,Zechariah,y longer than a night's rest. The story went that Zechariah Morgan and Drum Blackhorse forbade the women to e,annotator_3,unique
Tar Baby (1981),Gideon,363811,363817,character_reference,0.7,Gideon,"is Gideon?"" asked Jadine. ""What a beautiful name. Gideon."" Valerian smiled. ""Well, at least we knew Mary's",annotator_3,unique
Song of Solomon (1977),Pilate,384301,384307,character_reference,0.7,Pilate,ant's head barely reached Milkman's own chin. But Pilate was as tall as he was. When she whined to the pol,annotator_3,unique
Song of Solomon (1977),Ruth,27572,27576,thematic_reference,0.9,Ruth,"or,"" undressing of course was the best part. When Ruth was naked and lying there as moist and crumbly as",annotator_3,overlap
Song of Solomon (1977),Solomon,564510,564517,character_reference,0.85,Solomon,"ms to yoke me Solomon done fly, Solomon done gone Solomon cut across the sky, Solomon gone home. He almost",annotator_3,overlap
Song of Solomon (1977),Pilate,317447,317453,character_reference,0.85,Pilate,"s ain't money; it's gold. It'll keep us for life, Pilate. We can get us another farm. We can-"" ""Leave it,",annotator_3,overlap
Paradise (1998),David,262682,262687,character_reference,0.85,David,"you? Good. Your lips are lovely like that. I told David, find an intelligent girl, please. No farmgirls.",annotator_3,overlap
Song of Solomon (1977),Hagar,237055,237060,character_reference,0.85,Hagar,"d with re- lief. Pilate beat her, Reba cried, and Hagar crouched. Until the next time. Like this time whe",annotator_3,overlap
Song of Solomon (1977),Pilate,281083,281089,character_reference,0.7,Pilate,"be proud. She liked pretty clothes. Astonished as Pilate and Reba were by her wishes, they enjoyed trying",annotator_3,overlap
Beloved (1987),job,115961,115964,thematic_reference,0.9,Job,"ack in rice and I sucked from another woman whose job it was. So to answer you, no. I reckon not. She n",annotator_3,overlap
Song of Solomon (1977),Pilate,380204,380210,character_reference,0.7,Pilate,"Hadn't been for him, they wouldn't of had to get Pilate down there."" Macon rubbed his knees. The idea of",annotator_3,overlap
Song of Solomon (1977),Pilate,240736,240742,character_reference,0.7,Pilate,ng-a feeling about the nasty greenish-gray powder Pilate had given her to be stirred into rain water and p,annotator_3,unique
Song of Solomon (1977),Pilate,169965,169971,character_reference,0.7,Pilate,the man's curses. It didn't occur to him to stop Pilate-her mouth was not moving and her earring flashed,annotator_3,overlap
Song of Solomon (1977),Solomon,385172,385179,character_reference,0.85,Solomon,ty cents so she just carried what was left of Mr. Solomon (she always called him Mr. Solomon cause he was s,annotator_3,overlap
Song of Solomon (1977),Pilate,308237,308243,character_reference,0.7,Pilate,"got to plan and figure this thing out."" Macon and Pilate stayed there two weeks, not a day longer. He had",annotator_3,overlap
Tar Baby (1981),Paul,465062,465066,character_reference,0.85,Paul,"""Today? You can't leave today."" ""Why not?"" ""Ernie Paul is coming. We called him up. He left from Mont- g",annotator_3,overlap
Song of Solomon (1977),Pilate,547510,547516,character_reference,0.7,Pilate,"y ""met"" on that wagon? And why did the ghost tell Pilate to sing? Milkman chuckled to himself. That wasn't",annotator_3,unique
Tar Baby (1981),Gideon,190238,190244,character_reference,0.7,Gideon,"g around waiting for his chance."" ""Maybe. Maybe."" Gideon looked at her milky eyes. ""You damn near blind, b",annotator_3,overlap
Paradise (1998),Mary,433367,433371,character_reference,0.85,Mary,"years Consolata worked hard to become and remain Mary Magna's pride, one of her singular accomplishment",annotator_3,overlap
Song of Solomon (1977),Pilate,609494,609500,character_reference,0.85,Pilate,"ore witness. Macon Dead, Sing Byrd, Crowell Byrd, Pilate, Reba, Hagar, Magdalene, First Corinthians, Milkm",annotator_3,unique
Song of Solomon (1977),lot,529065,529068,character_reference,0.7,Lot,"s around in the plate, gulped coffee and talked a lot. And, some- how, he had to get around to the purp",annotator_3,unique
Tar Baby (1981),Gideon,547728,547734,character_reference,0.85,Gideon,"d. ""Get me there, Thérèse."" ""Two big fools,"" said Gideon. ""One blind, the other gone mad!"" ""Eat,"" said Thé",annotator_3,overlap
Beloved (1987),Paul,105953,105957,character_reference,0.85,Paul,"een sucked away. Denver laughed, Sethe smiled and Paul D said it made him sick to his stomach. Sethe bel",annotator_3,overlap
Paradise (1998),lot,84723,84726,character_reference,0.7,Lot,"pecans, or is this your idea?"" ""My idea."" ""Make a lot of pies."" ""Make more than pie."" Connie rinsed the",annotator_3,overlap
Song of Solomon (1977),lot,267909,267912,character_reference,0.7,Lot,ilate did not want a steady job in a town where a lot of colored people lived. All her en- counters wit,annotator_3,overlap
